,es,pt,fr,be,lu,nl,de,dk,cz,pl,sk,ch,at,it,si,hu,ro,hr,ba,me,rs,bg,mk,gr,al,ee,fi,lt,lv,no,se,uk,ie
4933,0,0,0,2.963876310483871,0,13.44651812298387,5.941175740740741,22.19825619898951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725565625,0.9591656813063064,2.7874389150031775,0
4934,0,0,0,2.962470060483871,0,14.92654814516129,8.779812444444444,21.64696960746211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.750325,0.7479068130630631,2.2222703462042435,0
4935,0,0,0,2.922839969758065,0,14.75491469758065,13.54058877777778,21.97375001943257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.776453125,0.6267153716216216,23.47421572181697,0
4936,0,0,0,2.539949697580645,0,14.3781433608871,19.55179381481481,22.3221402254178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79020625,0.5958001126126126,19.0810202623283,0
4937,0,0,0,1.437029334677419,0,14.4225104516129,23.84317811111111,22.51784795958026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782603125,0.9943920326576576,13.520513409911956,0
4938,0,0,0,0.5401640625,0,15.17144853629032,25.25042488888889,22.57710672366887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785490625,2.363928068693694,8.384271156457825,0
4939,0,0,0,0.1405918850806452,0,15.47269487298387,24.78118459259259,22.58112631169841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.780859375,2.832814048423423,4.4135083621474065,0
4940,0,0,0,0.02005357862903226,0,15.47865737298387,25.03649374074074,22.57831651768364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77884375,2.802788429054055,2.1360439222447,0
4941,0,0,0,0.006032207661290322,0,15.47121162096774,25.45135166666666,22.56392631169841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79001875,2.637098113738739,1.5789132092925775,0
4942,0,0,0,0.01145216733870968,0,15.42997836895161,25.83969274074074,22.51714589972794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.822465625,2.611229166666666,2.0210742390270533,0
4943,0,0,0,0.03257525201612903,0,15.28493510685484,26.2317587037037,22.54111651768364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.868553125,2.548068975225225,3.3747512481914246,0
4944,0,0,0,0.09174904233870969,0,14.88747934475806,26.456675,23.00250104935872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.897240625000001,2.552666103603604,4.671910938892819,0
4945,0,0,0,0.2475759072580645,0,14.10247582862903,26.4571,23.93366031869413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9104875,2.529993102477478,6.0260582165702195,0
4946,0,0,0,0.5402510080645161,0,13.02352651209677,26.44183337037037,24.35785464438398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916703125,2.707834177927928,7.782835374005765,0
4947,0,0,0,0.6662271169354839,0,12.18551733266129,26.39975837037037,24.48939588029537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917846875,2.881069679054054,9.129495089373892,0
4948,0,0,0,0.9288199596774195,0,11.20367758669355,26.32159174074074,24.5777567042363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.918109375,2.923251126126126,11.101371997214057,0
4949,0,0,0,1.166082157258064,0,8.560017284274192,26.06240848148148,24.69290773416245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91815625,2.924111064189189,13.653761646871942,0
4950,0,0,0,1.400429183467742,0,5.039372606854839,24.99494196296296,24.76685876408861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.918296875,2.924111064189189,17.353292028526212,0
4951,0,0,0,1.474004788306452,0,3.273018846774193,22.62010870370371,24.82483917605908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.918390625,2.924111064189189,20.23850529599403,0
4952,0,0,0,1.29503377016129,0,3.392349949596774,21.03756674074074,24.84640979401477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9183625,2.924111064189189,21.291602034947662,0
4953,0,0,0,1.374167993951613,0,2.512421189516129,20.62498303703704,24.83198041197046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91834375,2.924111064189189,22.343667860767464,0
4954,0,0,0,1.403104536290323,0,0.9004849596774194,17.72408225925926,24.8247706179557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91825,2.924094876126127,24.39321115263125,0
4955,0,0,0,1.552629737903226,0,0.8599306633064516,11.19749766666667,24.78155102992616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91815625,2.924094876126127,27.753014451506324,0
4956,0,0,0,1.335601360887097,0,1.973609618951613,7.584530481481482,24.44019432568986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.918034375,2.924064189189189,27.695435358440836,0
4957,0,0,0,1.498151159274193,0,3.246660108870968,7.046914296296297,23.65656338904003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91744375,2.923907376126127,27.99600648022577,0
4958,0,0,0,2.098923840725806,0,2.911414699596775,6.368723222222223,22.82482471822775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.914987500000001,2.922360501126126,30.14121795568987,0
4959,0,0,0,2.626543094758064,0,2.092813137096774,3.991898444444444,21.64777831325302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.902996875,2.918938626126126,32.79412942665744,0
4960,0,0,0,2.852700302419355,0,1.579841310483871,2.099373444444445,19.7936087057909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857190625,2.91046875,33.588848018154835,0
4961,0,0,0,2.929162348790322,0,1.468366602822581,1.218590851851852,17.50174115818111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.743875000000001,2.868418496621621,33.49618640884277,0
4962,0,0,0,2.951940725806452,0,2.337159913306452,1.083525222222222,15.48938701904392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4960375,2.641953547297298,10.441260887784946,0
4963,0,0,0,2.955878225806452,0,5.098272169354839,2.41493437037037,14.08417567042363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01560625,2.013226914414415,30.98765453063548,0
4964,0,0,0,2.950379183467742,0,9.54363808669355,5.687227222222222,13.04361896618733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4259,1.349469172297297,31.963873266324477,0
4965,0,0,0,2.943380141129033,0,13.00334921975807,10.303054,12.0852581422464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905034375,0.8066020551801801,29.786166426481067,0
4966,0,0,0,2.949175100806452,0,14.55061796975806,14.44327240740741,10.84117155071901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202562500000001,0.368547438063063,28.008100446842317,0
4967,0,0,0,2.955330393145162,0,15.09824057661291,17.62544762962963,9.145584453944812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225825,0.1333772522522522,27.127133624507614,0
